feature_id	best_auprc	best_annot	mean_auprc_all	n_annots_above_03	n_annots_above_05	feat_mean_act	feat_variance	mystery_score
9591	0.6659340659777324	Domain: Protein kinase	0.6659340659777324	1	1	8.66632709961352e-08	2.7321821958538486e-08	0.3340659340222676
11445	0.6664024293422699	Helix	0.3783011238290046	5	3	2.971861468006724e-06	8.537477817607108e-07	0.3335975706577301
4495	0.6687077283859253	Topological domain: Extracellular	0.4541996717453003	5	3	2.9471037600534294e-07	2.124029465515051e-07	0.3312922716140747
3449	0.6702436171472073	Topological domain: Extracellular	0.39767369674795877	2	1	8.825698376100071e-06	5.00132959845743e-06	0.32975638285279274
322	0.6705430746078491	Domain: Ig-like V-type	0.4481896460056305	2	2	3.7632064508261264e-07	2.1727032930872552e-07	0.3294569253921509
7364	0.6705743670463562	Transmembrane: Helical	0.6705743670463562	1	1	7.260946514679912e-09	1.3553528325518124e-09	0.3294256329536438
15819	0.6706850528717041	Domain: Protein kinase	0.6706850528717041	1	1	6.470716290084415e-08	2.593843139018094e-08	0.3293149471282959
15300	0.6708059310913086	Domain: Ig-like V-type	0.422428572550416	3	2	4.05901587662092e-07	2.1507656129943688e-07	0.3291940689086914
9603	0.6712579786777496	Helix	0.33245391757470916	6	4	1.3992662935967192e-05	5.465271601432639e-06	0.3287420213222504
5051	0.6730083193097796	Helix	0.35136579456519784	6	2	4.366071506343171e-06	1.3493216571772258e-06	0.32699168069022044
9734	0.6753667510765534	Domain: Protein kinase	0.6753667510765534	1	1	7.595857158499527e-07	3.016085591783283e-07	0.3246332489234466
10016	0.6761282020144992	Domain: RRM	0.29608577481574483	2	1	2.7586913484428044e-07	7.47119262374182e-08	0.3238717979855008
7133	0.6778310537338257	Helix	0.5878843029340108	3	3	3.327421559563311e-07	1.2463571956207962e-07	0.3221689462661743
13131	0.6780309816201527	Helix	0.29215907481214853	2	2	1.3952117508983132e-06	5.128135536253188e-07	0.32196901837984726
8444	0.6797524293263754	Helix	0.6322873219465599	2	2	1.5030517425234376e-07	5.236073088959344e-08	0.32024757067362464
6027	0.6800110476712385	Helix	0.2964671091814368	4	2	1.9798608759278395e-05	9.122626133665293e-06	0.31998895232876146
12664	0.6813029646873474	Topological domain: Cytoplasmic	0.42654354870319366	4	3	2.0873802405184186e-07	1.0872381891686444e-07	0.3186970353126526
8616	0.681492547922882	Domain: RNase H type-2	0.681492547922882	1	1	3.8306786455205966e-06	1.9011848049753708e-06	0.31850745207711795
6387	0.6816551206012567	Domain: Protein kinase	0.36202713118659124	1	1	4.769980031662883e-07	1.0082732831685176e-07	0.31834487939874334
6920	0.6842523664236069	Mutagenesis	0.5118287011055258	4	2	0.000874995335111545	0.0010352476015117284	0.3157476335763931
11811	0.6856904864311218	Topological domain: Extracellular	0.6856904864311218	1	1	1.4898321293779e-07	3.789377620471726e-08	0.31430951356887815
14204	0.6856920123100281	Topological domain: Cytoplasmic	0.6856920123100281	1	1	1.4504617665953844e-07	3.2651867301502305e-08	0.3143079876899719
12539	0.6858994950850805	Helix	0.3904785519738977	4	2	4.946084561228398e-05	2.3708327534803232e-05	0.3141005049149195
7899	0.686988890171051	Domain: SET	0.3556872457265854	2	1	1.1297844451337775e-07	2.5893973642647472e-08	0.313011109828949
2629	0.6874761283397675	Topological domain: Extracellular	0.6874761283397675	1	1	1.4750959386864562e-08	6.47428544449455e-09	0.31252387166023254
1421	0.6876731634140014	Disulfide bond	0.47441132267316183	2	2	1.557900271073434e-07	9.238556707513981e-08	0.3123268365859986
14999	0.6888637713023594	Topological domain: Extracellular	0.37419253658680685	1	1	7.209959178325075e-07	5.468209054257619e-07	0.31113622869764057
10846	0.6893035769462585	Helix	0.6893035769462585	1	1	2.0461387874940762e-08	1.4067362600202826e-08	0.31069642305374146
6522	0.6893923276779699	Region: Disordered	0.3557131689505994	6	3	2.0184157563426806e-05	1.0353977409786866e-05	0.3106076723220301
1260	0.6903148293495178	Domain: Response regulatory	0.37496609799563885	2	1	7.461666368485174e-07	4.1471952615698715e-07	0.3096851706504822
8286	0.6912368535995483	Mutagenesis	0.3222629580945054	4	2	3.314987854272406e-06	1.1561311792975965e-06	0.30876314640045166
5349	0.6919026947488972	Domain: RCK N-terminal	0.3707790454758763	3	2	1.8571656554572386e-05	1.0956239504921116e-05	0.3080973052511028
4687	0.6920021377096606	Domain: Glutamine amidotransferase type-1	0.5288722387355724	2	1	6.623912442234029e-06	1.6778132744347421e-06	0.30799786229033943
9022	0.6921949098376852	Domain: RNase H type-2	0.4102654995952259	1	1	6.23072859220116e-06	3.272141499452076e-06	0.30780509016231483
11355	0.6929751932621002	Topological domain: Extracellular	0.4075513688463067	5	3	6.558071001504604e-07	3.2426938952313023e-07	0.3070248067378998
5261	0.6937658786773682	Topological domain: Extracellular	0.3719740743438403	2	2	6.27004581298002e-07	5.866670353674192e-07	0.30623412132263184
12013	0.6949863135814667	Topological domain: Extracellular	0.5797731180985769	3	2	4.502649095482084e-08	2.439362877626389e-08	0.3050136864185333
5954	0.6951197504997253	Topological domain: Extracellular	0.552302250266075	2	1	1.6262712804773645e-07	1.1108584707659532e-07	0.3048802495002747
14446	0.6957645739118258	Domain: FERM	0.35689849394063156	2	2	1.5304100116971399e-06	7.621849983174678e-07	0.3042354260881742
5433	0.6962877114613851	Topological domain: Cytoplasmic	0.46725561718146014	2	2	1.5995039491960334e-07	7.762663965790092e-08	0.30371228853861487
8591	0.6969241797924042	Topological domain: Extracellular	0.6939332634210587	2	2	3.133050451291959e-08	1.2687891755888616e-08	0.3030758202075958
2252	0.697211503982544	Signal peptide	0.4240636337117683	8	4	4.397119354066209e-05	2.316040454283732e-05	0.30278849601745605
12384	0.6974353790283203	Beta strand	0.6974353790283203	1	1	2.8525257839402403e-08	1.2679339406373398e-08	0.3025646209716797
10250	0.6982455104589462	Helix	0.3334300717857606	2	1	4.972411191647627e-07	1.3679953041731063e-07	0.30175448954105377
7522	0.6989852786064148	Topological domain: Cytoplasmic	0.3888500953714053	4	2	2.5843138264315272e-06	1.7853490133403235e-06	0.3010147213935852
3273	0.699393379688263	Topological domain: Cytoplasmic	0.699393379688263	1	1	3.847392215300279e-07	2.3104610833667324e-07	0.300606620311737
14541	0.6996350884437561	Domain: F-box	0.4174015228119161	4	1	1.0181193679662754e-06	7.628234800674197e-07	0.3003649115562439
5447	0.700707197189331	Helix	0.4570015698671341	2	1	1.9896454593036132e-07	8.115587460968626e-08	0.29929280281066895
12243	0.7007409731547037	Topological domain: Lumenal	0.33824436087161297	7	3	4.8905877455331606e-05	3.7075212979065095e-05	0.29925902684529626
11675	0.7023976296186447	Topological domain: Extracellular	0.3839337905852968	3	2	6.767382602493976e-07	3.5602341260658345e-07	0.2976023703813553
9010	0.7025065422058105	Domain: FERM	0.4212987630495003	5	3	4.371754422336665e-07	2.2881039930900295e-07	0.29749345779418945
14482	0.7028182063783918	Disulfide bond	0.4346011243760586	2	2	4.4345542427475557e-07	1.7906481113678735e-07	0.29718179362160824
2818	0.7028568983078003	Topological domain: Lumenal	0.4433979358938005	2	1	3.264279176683101e-07	2.09121423114844e-07	0.2971431016921997
1780	0.7028847336769104	Topological domain: Cytoplasmic	0.43784812837839127	2	2	1.5533009473641492e-07	1.584555212883953e-07	0.2971152663230896
8452	0.7029103438059489	Topological domain: Cytoplasmic	0.3155462128420671	3	2	3.028751261536375e-06	2.236779311833251e-06	0.29708965619405114
3751	0.703921914100647	Topological domain: Extracellular	0.4792410814099841	2	2	3.6182366788856626e-07	1.8852630900024978e-07	0.296078085899353
15584	0.7047375490268072	Helix	0.38802498247888356	1	1	2.5606434727455208e-05	1.64802301217848e-05	0.2952624509731928
10613	0.7078735435550862	Helix	0.4199549793705491	6	3	4.169670724480281e-05	1.9139732068170255e-05	0.29212645644491375
5199	0.709337592124939	Domain: Rhodanese	0.46421677246689796	5	3	2.1520242881203675e-06	6.180415139198094e-07	0.29066240787506104
6130	0.7099212944507599	Topological domain: Extracellular	0.42371218334883454	2	2	1.8610656671961743e-07	7.624062128872746e-08	0.2900787055492401
3871	0.7100001573562622	Region: Disordered	0.7100001573562622	1	1	2.0052222391876294e-08	6.454976098682474e-09	0.2899998426437378
433	0.7107196491625574	Topological domain: Extracellular	0.3695081892940733	3	1	4.7285469436142984e-07	2.3099053470326148e-07	0.28928035083744263
1860	0.7107272942860922	Topological domain: Extracellular	0.34077992774546145	5	3	6.522283600264298e-07	3.335011278360324e-07	0.28927270571390784
4447	0.7116768956184387	Topological domain: Extracellular	0.7116768956184387	1	1	7.025031895762403e-08	3.654555344326457e-08	0.2883231043815613
14327	0.7120395481586457	Topological domain: Extracellular	0.4156591293246796	1	1	8.748716742419967e-07	3.070966229333646e-07	0.2879604518413543
151	0.7123450946807861	Topological domain: Extracellular	0.38844333195437986	7	4	8.075420303984603e-07	3.769300693491609e-07	0.2876549053192139
14966	0.7124109268188477	Topological domain: Extracellular	0.3412503202756246	3	2	3.686877649988564e-06	2.4712314094487145e-06	0.28758907318115234
4465	0.7125844955444336	Topological domain: Cytoplasmic	0.5013793408870697	3	3	1.3382078579670697e-07	5.7590879314121825e-08	0.2874155044555664
4711	0.7128463188807169	Domain: HTH lysR-type	0.5145749151706696	2	1	3.8826297827771105e-08	1.0557689388556972e-08	0.2871536811192831
6021	0.7134838402271271	Topological domain: Extracellular	0.6882253587245941	2	2	4.968082777513025e-08	3.014043155038228e-08	0.2865161597728729
7177	0.7135807044652044	Topological domain: Extracellular	0.2566962562764707	4	1	2.8768950156616362e-06	1.4158586617033583e-06	0.2864192955347956
2476	0.7138484517733256	Topological domain: Extracellular	0.6107783450020684	3	2	9.756314339439944e-08	5.2798771582814755e-08	0.28615154822667443
3385	0.7142796516418457	Topological domain: Cytoplasmic	0.6225461810827255	2	2	2.5962935359495603e-07	1.9051693727909526e-07	0.2857203483581543
5811	0.7143405675888062	Region: Disordered	0.40892960876226425	1	1	3.352183051816197e-08	2.240076251118474e-08	0.28565943241119385
37	0.7145776748657227	Topological domain: Extracellular	0.41779946427453646	6	4	7.970434437235221e-07	4.0592663893578243e-07	0.28542232513427734
2363	0.7145844300587971	Domain: AB hydrolase-1	0.5281988481680552	2	1	4.984977404372189e-07	1.7552931445643803e-07	0.2854155699412029
4521	0.7150771617889404	Disulfide bond	0.5927534898122152	3	2	1.7327011661999975e-07	1.0179645276841481e-07	0.28492283821105957
6646	0.7151445150375366	Topological domain: Cytoplasmic	0.4034577254205942	2	1	3.2122653948075824e-07	9.18889329059089e-08	0.2848554849624634
10554	0.7152031991216871	Domain: FERM	0.4605413926420388	2	1	1.875980600689996e-06	7.561817921937195e-07	0.28479680087831294
51	0.7154032588005066	Topological domain: Extracellular	0.4001319419592619	2	2	5.222106988363773e-08	1.6813742831300933e-08	0.2845967411994934
10978	0.7154575911435215	Region: Disordered	0.2761224384974651	1	1	0.00017137307305708295	0.00023405639315586402	0.2845424088564785
2642	0.7160715631076268	Topological domain: Cytoplasmic	0.47689092265708105	1	1	1.3438325141380877e-06	4.512942345242247e-07	0.28392843689237324
14589	0.7171574831008911	Helix	0.4405524358153343	3	1	1.205250910678529e-07	5.203514954726683e-08	0.2828425168991089
10052	0.7172047346830368	Topological domain: Cytoplasmic	0.3533721630429687	3	1	4.558167445169495e-06	2.0913524357783487e-06	0.2827952653169632
16016	0.7173129382232825	Topological domain: Cytoplasmic	0.38974445090579246	7	3	6.493993513974607e-05	4.903694115845268e-05	0.28268706177671754
7719	0.7173575162887573	Topological domain: Extracellular	0.609443336725235	2	2	5.608682169333703e-07	2.6345901688227215e-07	0.2826424837112427
10105	0.7185443043708801	Disulfide bond	0.305683135619138	4	2	1.8704526428933163e-05	1.047982975118039e-05	0.2814556956291199
9399	0.7188535094261169	Topological domain: Cytoplasmic	0.43113713856690966	9	4	1.129921481110575e-06	6.935746261043977e-07	0.2811464905738831
8549	0.7198722004890442	Topological domain: Extracellular	0.4678092111993317	4	3	4.5384660790645615e-07	2.4176242817979665e-07	0.2801277995109558
12084	0.7222232222557068	Helix	0.47755619537361244	2	2	4.0189089967243356e-07	8.732030525505364e-08	0.2777767777442932
8115	0.7230776458978653	Helix	0.4826813976654967	4	3	7.53292315308969e-07	1.7463100162544272e-07	0.2769223541021347
9752	0.7231417795022329	Topological domain: Lumenal	0.33003414215313065	1	1	1.3642937681079987e-06	6.421639450674756e-07	0.2768582204977671
13385	0.7235024025042851	Topological domain: Extracellular	0.3115215361165983	3	1	2.3238159088542867e-06	1.3644808682969821e-06	0.2764975974957149
13778	0.7238576736778652	Domain: ABC transporter	0.4705650853808933	6	2	1.1689380923675764e-05	7.167848163964746e-06	0.27614232632213476
3966	0.7239331007003784	Helix	0.7239331007003784	1	1	1.1302961916425576e-07	3.925671920967407e-08	0.2760668992996216
16302	0.7251601219177246	Domain: PPM-type phosphatase	0.5176772236824035	4	3	1.7283674270096955e-07	9.392279068535293e-08	0.2748398780822754
14615	0.7264920473098755	Topological domain: Cytoplasmic	0.3974817234819439	5	3	3.260848561136587e-06	1.9695346263479145e-06	0.2735079526901245
11048	0.7266420125961304	Propeptide	0.42432156378137215	6	3	8.944870907554628e-06	3.949852107995208e-06	0.27335798740386963
11264	0.7267709970474243	Topological domain: Extracellular	0.39519138240388463	4	2	1.5388728192555905e-06	1.0745385823503017e-06	0.2732290029525757
15157	0.727099597454071	Topological domain: Extracellular	0.3598290967068287	3	2	1.1997032723142586e-05	6.674083406126167e-06	0.27290040254592896
8404	0.727120942539639	Domain: Protein kinase	0.727120942539639	1	1	1.9377368348555903e-07	3.593339314846844e-08	0.272879057460361
4150	0.7288621664047241	Topological domain: Lumenal	0.38533861289421717	4	2	8.211176110963974e-05	6.456719266109108e-05	0.2711378335952759
556	0.7290443181991577	Domain: HTH dtxR-type	0.32582338961002105	4	1	1.0551172376622771e-05	3.38207632285754e-06	0.2709556818008423
2960	0.7300783752226362	Topological domain: Cytoplasmic	0.362121161358239	5	2	0.00013248259174735759	8.39187069575103e-05	0.2699216247773638
2232	0.7305052578449249	Topological domain: Cytoplasmic	0.7305052578449249	1	1	1.9868955939017784e-07	9.623058863253625e-08	0.2694947421550751
1992	0.731361985206604	Topological domain: Cytoplasmic	0.731361985206604	1	1	1.1910109042969705e-06	3.7016338697291906e-07	0.268638014793396
4096	0.7325035333633423	Region: Disordered	0.7325035333633423	1	1	2.1740470391581935e-06	1.247679901293987e-06	0.2674964666366577
7658	0.7342214243752616	Domain: ABC transporter 1	0.5555384658742021	5	4	4.744567508346963e-06	2.1257052401901858e-06	0.2657785756247384
520	0.7343785166740417	Topological domain: Extracellular	0.4344980716705322	2	2	1.0123224289268348e-07	4.7472268752834416e-08	0.26562148332595825
3971	0.7351462841033936	Domain: Myosin motor	0.6129411061604818	3	3	8.546916791069012e-07	5.461210142672923e-07	0.26485371589660645
3391	0.7362821847200394	Topological domain: Extracellular	0.25394017879956865	1	1	4.891464208769172e-06	3.1124246166293306e-06	0.26371781527996063
15273	0.736430823802948	Helix	0.441887766122818	1	1	2.3997255534601015e-07	8.646085885991021e-08	0.263569176197052
10887	0.7371762096881866	Helix	0.31891904548207206	4	1	8.4158512675069e-07	2.396184602766458e-07	0.26282379031181335
3544	0.7375186681747437	Topological domain: Cytoplasmic	0.7375186681747437	1	1	1.0301797712961002e-07	7.453926156587826e-08	0.26248133182525635
9257	0.7376325041055679	Topological domain: Extracellular	0.37721776398398293	8	4	6.641163315923042e-05	4.161265404935539e-05	0.2623674958944321
287	0.7376496493816376	Coiled coil	0.43228155143913766	2	2	7.299845324108426e-07	4.499077375953983e-07	0.2623503506183624
900	0.7380736321210861	Domain: F-box	0.37608352303504944	2	2	3.3807327863310465e-07	2.2310267462087337e-07	0.2619263678789139
5358	0.7385929822921753	Disulfide bond	0.420019786991179	5	3	1.2765535518806868e-06	9.320877343290059e-07	0.2614070177078247
12566	0.7386425455411275	Topological domain: Extracellular	0.5510414309192587	2	2	2.713009185849919e-07	1.2849672869165156e-07	0.2613574544588725
1938	0.7393842935562134	Topological domain: Periplasmic	0.30489882624283793	4	3	5.2113913768175704e-06	2.3553207021160605e-06	0.2606157064437866
15742	0.7398136854171753	Topological domain: Extracellular	0.396880998556792	3	1	2.350748603004405e-06	6.709576898117421e-07	0.2601863145828247
3319	0.7399484515190125	Helix	0.5073050512273213	4	1	6.668806686520518e-07	2.01047536128388e-07	0.26005154848098755
1463	0.7404131069779396	Topological domain: Extracellular	0.42092735994798247	6	5	8.998698730093043e-06	5.154076514071397e-06	0.2595868930220604
11174	0.7406587898731232	Topological domain: Extracellular	0.32141973459610235	4	2	1.1807091505152585e-06	5.776893577921648e-07	0.25934121012687683
10409	0.7412866950035095	Topological domain: Lumenal	0.46832446940243244	6	4	4.357443166203526e-07	2.422597577411084e-07	0.2587133049964905
902	0.7412866950035095	Topological domain: Lumenal	0.3454274683533346	7	3	3.3177697958725765e-05	1.392575282061988e-05	0.2587133049964905
10112	0.7416185140609741	Helix	0.6511032796761139	2	2	1.5945688420408967e-05	5.2603656915722815e-06	0.2583814859390259
14960	0.7423832714557648	Helix	0.6465014476667751	2	2	2.852706704159543e-07	1.3716389025733946e-07	0.25761672854423523
7290	0.7434276193380356	Topological domain: Cytoplasmic	0.6231866359710694	2	2	1.8932973843539107e-07	5.434184319188317e-08	0.2565723806619644
3707	0.7439898252487183	Domain: PDZ 1	0.4331309609115124	5	1	1.1664132852681246e-05	6.710665559544124e-06	0.25601017475128174
5298	0.7442947685718536	Domain: tr-type G	0.39988588492075605	1	1	5.885033004990693e-07	2.3412360071515256e-07	0.2557052314281464
14315	0.7449769973754883	Topological domain: Cytoplasmic	0.5236693769693375	2	2	6.62393378215068e-07	5.941492126788686e-07	0.2550230026245117
9923	0.7449769973754883	Topological domain: Cytoplasmic	0.44366987475327085	4	4	7.568897860726157e-07	4.3209896018674186e-07	0.2550230026245117
4020	0.7454548627138138	Topological domain: Extracellular	0.4723555728970539	3	1	5.256499120146578e-07	1.4674267942756074e-07	0.2545451372861862
11200	0.7462822198867798	Helix	0.6424063617984455	2	2	1.2797027386788762e-07	5.0477551409333936e-08	0.2537177801132202
1935	0.7464224100112915	Domain: ABC transmembrane type-1	0.40960916380087536	1	1	9.751695591006836e-07	8.492453714977724e-07	0.2535775899887085
11051	0.7467365264892578	Topological domain: Extracellular	0.3789304895905195	3	2	1.1135066806322746e-06	3.0142656451678104e-07	0.2532634735107422
12280	0.746807873249054	Domain: FERM	0.35490753313903795	10	6	1.9194063962338924e-05	1.588304595651832e-05	0.25319212675094604
15129	0.7474924325942993	Domain: Protein kinase	0.4635327036182086	4	3	4.352591019673367e-07	2.1482294674475386e-07	0.2525075674057007
9668	0.7475018501281738	Domain: Protein kinase	0.7475018501281738	1	1	3.4514524148213834e-08	6.331125396530854e-09	0.25249814987182617
7545	0.7479624201854069	Helix	0.29965167100736634	4	2	4.979176581245273e-06	1.8122537752168791e-06	0.25203757981459307
11876	0.7479758858680725	Helix	0.3935893621677772	2	2	3.2748682769785727e-07	1.1602214127568586e-07	0.2520241141319275
8125	0.7482735812664032	Topological domain: Extracellular	0.458912281319499	4	2	3.9871755910080576e-07	1.8068024685793995e-07	0.2517264187335968
2912	0.7482752799987793	Domain: CoA carboxyltransferase N-terminal	0.4820128877957662	3	1	2.8785028420864696e-08	7.727400275529088e-09	0.2517247200012207
12385	0.7494269609451294	Topological domain: Cytoplasmic	0.7494269609451294	1	1	1.6877163923071788e-08	4.456803970804657e-09	0.2505730390548706
1209	0.7500716795523961	Topological domain: Extracellular	0.3785151123172707	1	1	4.798012660390485e-07	3.50288066384557e-07	0.24992832044760394
10093	0.7509742379188538	Topological domain: Lumenal	0.41950180890659483	2	2	4.730407817661826e-06	1.913138425017442e-06	0.24902576208114624
3767	0.7509874838721334	Domain: RNase H type-2	0.7509874838721334	1	1	0.00010504103136827048	7.677506841531093e-05	0.24901251612786657
15805	0.7518059611320496	Topological domain: Cytoplasmic	0.687158112724622	2	2	2.1306604788717558e-07	4.978297099487384e-08	0.24819403886795044
1771	0.7530259241660436	Topological domain: Extracellular	0.3297855290130544	6	3	1.3497043153920775e-05	1.3269351758439262e-05	0.24697407583395636
6092	0.7531806230545044	Topological domain: Extracellular	0.5298427244027456	2	2	2.7954047156814583e-08	1.0139813321261581e-08	0.2468193769454956
13834	0.7532942543427149	Domain: Protein kinase	0.7532942543427149	1	1	6.405376976761225e-08	1.8134851328840973e-08	0.2467057456572851
10816	0.7541364431381226	Topological domain: Extracellular	0.43954897951334715	4	3	6.365993038651397e-07	3.949290102823845e-07	0.24586355686187744
15657	0.7542722821235657	Topological domain: Extracellular	0.45618567786046443	8	4	2.367518130903861e-06	1.7947255601291733e-06	0.24572771787643433
8647	0.7546945959329605	Topological domain: Cytoplasmic	0.3889757170474955	4	2	1.0312681755654183e-06	4.616937355525252e-07	0.2453054040670395
11168	0.7548930644989014	Topological domain: Extracellular	0.3110830246737852	4	3	3.553742713924037e-06	2.426232721622819e-06	0.24510693550109863
13343	0.7553364102329527	Helix	0.49822017895955595	6	4	7.075905230721206e-06	2.7367651178502684e-06	0.24466358976704727
9284	0.7559648752212524	Region: Disordered	0.4179275669157505	1	1	2.4103068328623832e-08	1.080140113880687e-08	0.24403512477874756
16077	0.7560504376888275	Topological domain: Cytoplasmic	0.7560504376888275	1	1	2.0721490740792236e-07	5.478376727592454e-08	0.24394956231117249
2046	0.7567235231399536	Topological domain: Extracellular	0.47837550938129425	1	1	2.1407249651859243e-08	1.5276323472049904e-08	0.2432764768600464
9691	0.7568891048431396	Topological domain: Cytoplasmic	0.7568891048431396	1	1	3.550840469240008e-08	1.5687761055114837e-08	0.24311089515686035
4397	0.7571987807750702	Domain: RRM	0.4517778120934963	2	2	4.7526912006139404e-07	2.4609382451255415e-07	0.2428012192249298
7311	0.7572333396033004	Topological domain: Extracellular	0.3072159306249685	3	2	1.424630502015599e-06	5.102948817040545e-07	0.24276666039669959
8273	0.7573790788650513	Domain: Protein kinase	0.5197185430675745	4	2	2.623660684553112e-07	1.5067013926798348e-07	0.2426209211349487
7617	0.7575658294889661	Topological domain: Extracellular	0.26335470971685865	1	1	2.404428601247491e-06	1.1035663317925277e-06	0.2424341705110339
14229	0.7579193115234375	Domain: AB hydrolase-1	0.7180032730102539	2	2	5.0022959303330394e-08	3.135749203150709e-08	0.2420806884765625
3366	0.7579797305166721	Domain: Glutamine amidotransferase type-1	0.5738998103886843	2	1	4.4386033272150917e-07	2.300261755373508e-07	0.2420202694833279
2838	0.7582894027233124	Topological domain: Extracellular	0.4494624379162052	3	2	1.987069278239786e-06	7.308452461343137e-07	0.24171059727668764
14379	0.7585625946521759	Topological domain: Extracellular	0.4629128466275605	2	2	3.2879704481334396e-07	1.4862435237413784e-07	0.2414374053478241
353	0.7587514850828383	Topological domain: Cytoplasmic	0.6736915873156654	2	2	3.8531988467585545e-06	1.5518819513638625e-06	0.2412485149171617
7486	0.7589322725931803	Topological domain: Lumenal	0.44367012964719843	6	3	7.870412023546094e-06	5.138147194919522e-06	0.2410677274068197
11655	0.7610741257667542	Coiled coil	0.3604146718978882	1	1	2.952524962917075e-06	1.7571309871815096e-06	0.23892587423324585
6576	0.7621179282665252	Topological domain: Cytoplasmic	0.28963693752884867	1	1	2.5217789517203706e-05	1.399805314958936e-05	0.23788207173347475
16105	0.7621751427650452	Helix	0.5442250458857952	3	1	2.5821690615581567e-07	7.333215976786694e-08	0.23782485723495483
10427	0.7625384330749512	Topological domain: Extracellular	0.46495778716745834	6	2	7.691474740714809e-07	3.600392367916627e-07	0.23746156692504883
11571	0.76347815990448	Topological domain: Mitochondrial matrix	0.44442005736686635	7	4	4.862885760687116e-06	2.790649645343346e-06	0.23652184009552002
310	0.7639078199863434	Topological domain: Cytoplasmic	0.4892967939376831	1	1	1.6333089130576333e-07	7.331211125361619e-08	0.23609218001365662
2536	0.7657844424247742	Domain: ABC transmembrane type-1	0.7657844424247742	1	1	4.499003647663034e-08	2.6539513102113877e-08	0.23421555757522583
13012	0.7658926000197729	Helix	0.5662583371120137	6	4	3.488922676604026e-05	1.9088407775297206e-05	0.23410739998022712
2691	0.7661944727102915	Topological domain: Extracellular	0.4515474090973536	3	1	1.9321531287255248e-07	9.818547667642081e-08	0.2338055272897085
14154	0.7675942050086128	Topological domain: Extracellular	0.378211196925905	2	1	1.904987311590428e-07	6.054931237615266e-08	0.23240579499138725
11648	0.7682486176490784	Topological domain: Extracellular	0.5823692878087362	3	2	1.7898453592947736e-07	9.658488708969442e-08	0.23175138235092163
5384	0.7689011693000793	Disulfide bond	0.3104578830425938	1	1	2.3952851601770796e-06	2.149234775075684e-06	0.23109883069992065
6794	0.7694239765405655	Topological domain: Cytoplasmic	0.5183022817752014	6	4	4.2224637041886455e-06	2.7590161957336666e-06	0.2305760234594345
10704	0.7695865744120115	Domain: ABC transporter	0.4411862139287707	1	1	4.553787929458036e-07	1.2127125120179648e-07	0.2304134255879885
15752	0.7696068286895752	Topological domain: Extracellular	0.4633292550487178	3	2	1.97966900303835e-06	9.171218407475206e-07	0.2303931713104248
10749	0.7696400880813599	Topological domain: Lumenal	0.36316739581525326	2	1	4.581349332873387e-07	3.1079059719485775e-07	0.23035991191864014
6657	0.7708889245986938	Topological domain: Extracellular	0.48092262881497544	2	2	7.382676662309831e-07	3.194192792501972e-07	0.22911107540130615
5105	0.7716493725776672	Topological domain: Extracellular	0.4091806277632713	4	3	5.288298054096811e-07	3.300158323308698e-07	0.2283506274223328
14420	0.7717752456665039	Topological domain: Extracellular	0.4929094444960356	4	2	8.445000016329714e-07	4.3615472370473044e-07	0.2282247543334961
8837	0.7719794511795044	Disulfide bond	0.5503542423248291	2	1	7.579829808536138e-09	1.431684269748698e-09	0.2280205488204956
3495	0.7723484933376312	Topological domain: Lumenal	0.60947109427717	2	1	6.336999759155945e-07	1.8615166208101158e-07	0.22765150666236877
7591	0.7726249396800995	Topological domain: Extracellular	0.44939398364436745	6	4	3.806961578048508e-05	3.0334277461493544e-05	0.2273750603199005
13260	0.7726429353157679	Domain: ABC transmembrane type-1	0.3044436667618193	11	6	2.3380254942385087e-05	1.8846895883955812e-05	0.2273570646842321
7341	0.7726643085479736	Topological domain: Lumenal	0.6370919942855835	2	2	1.971276269938224e-06	6.319471832106707e-07	0.22733569145202637
2839	0.7728238105773926	Topological domain: Extracellular	0.6616611778736115	2	2	2.6040166902295832e-08	1.2126781668833088e-08	0.22717618942260742
5651	0.7736112612944382	Domain: YjeF C-terminal	0.7736112612944382	1	1	7.857464952779621e-07	3.75184494322562e-07	0.22638873870556175
3917	0.7741521596908569	Topological domain: Periplasmic	0.32499671351135945	10	3	5.939319783091716e-06	3.1672281788059924e-06	0.22584784030914307
5554	0.7743929624557495	Topological domain: Extracellular	0.7073684334754944	3	3	1.5282609755296625e-07	7.532928950348951e-08	0.2256070375442505
2414	0.7746019883831413	Topological domain: Extracellular	0.38884986400254895	9	5	4.317505461854802e-05	1.863481886454636e-05	0.22539801161685868
12107	0.7749183557250283	Disulfide bond	0.4227509620485166	4	2	2.285661372595389e-06	8.86547815775432e-07	0.22508164427497168
5038	0.7750703692436218	Topological domain: Periplasmic	0.5847431272268295	2	1	3.921618005327065e-08	1.4592643490859634e-08	0.22492963075637817
12156	0.7752422094345093	Topological domain: Periplasmic	0.4617508326967557	2	2	2.2659582112837697e-06	2.3634499231016385e-06	0.22475779056549072
8529	0.7755043134093285	Helix	0.44501995320685883	2	2	1.849751745520041e-05	1.0434837486029316e-05	0.22449568659067154
2507	0.7755553451451388	Disulfide bond	0.4064656187898739	3	3	3.2918880280365494e-06	1.2631248765993047e-06	0.2244446548548612
12691	0.7758746445178986	Topological domain: Extracellular	0.40452483768264447	7	3	1.5423775651116954e-06	8.517515444831042e-07	0.22412535548210144
